id,content
32228472,"Diagnosis of vascular invasion in pancreatic ductal adenocarcinoma using endoscopic ultrasound elastography. Vascular invasion is an important criterion for resectability and deciding the therapeutic strategy for pancreatic ductal adenocarcinoma (PDAC), but imaging diagnosis is currently difficult. Endoscopic ultrasound (EUS) elastography (EG) images have band-like artifacts on the border between tumor and vessel due to different movement if the tumor is not connected to the vessel, i.e., no invasion. Based on this phenomenon, we assessed the usefulness of EUS-EG in the diagnosis of vascular invasion in PDAC.The subjects were 44 out of 313 patients with PDAC who underwent EUS between January 2015 and November 2018, followed by surgery, no chemotherapy or radiotherapy, and pathological evaluation. Diagnostic accuracies of vascular invasion using dynamic computed tomography (CT), EUS B-mode and EUS-EG were compared with histopathological diagnosis.In 44 subjects (48 sites) who underwent both dynamic CT and EUS-B mode, the sensitivity, specificity and accuracy were 0.733, 0.697 and 0.708 on dynamic CT (48 sites); 0.733, 0.606 and 0.646 in EUS B-mode (48 sites); and 0.917, 0.900 and 0.906 in EUS-EG (32 sites). In 27 subjects (29 sites) with a tumor contacting a vessel with no vascular obstruction or stenosis on dynamic CT, the sensitivity, specificity and accuracy were 0.556, 0.750 and 0.690 on dynamic CT; 0.667, 0.700 and 0.690 in EUS B-mode; and 0.889, 0.850 and 0.862 in EUS-EG.These results suggest that EUS combined with EG improves diagnostic performance of vascular invasion in PDAC, especially in cases of which vascular invasion cannot be clearly assessed by dynamic CT. Yamada, Kenta;Kawashima, Hiroki;Ohno, Eizaburo;Ishikawa, Takuya;Tanaka, Hiroyuki;Nakamura, Masanao;Miyahara, Ryoji;Ishigami, Masatoshi;Hirooka, Yoshiki;Fujishiro, Mitsuhiro Diagnosis;Endoscopic ultrasound;Endoscopic ultrasound elastography;Pancreatic ductal adenocarcinoma BMC gastroenterology"
32222859,"Predictors of Disease Progression or Performance Status Decline in Patients Undergoing Neoadjuvant Therapy for Localized Pancreatic Head Adenocarcinoma. Neoadjuvant therapy (NT) is a growing strategy in localized head pancreatic adenocarcinoma (PDC). However, a significant portion of NT patients do not reach resection due to disease progression or performance status decline. We sought to identify predictors of disease progression or performance status decline during NT.Retrospective cohort analysis of consecutive patients with localized head-PDC who received NT at a tertiary referral center between 2005 and 2017. Univariate and multivariate (MVA) analysis were performed to identify factors associated with disease progression or performance status decline during NT preventing surgical resection.A total of 479 patients with PDC underwent NT; 71.2% proceeded to surgery, 20.5% had disease progression, and 8.3% experienced performance status decline. Median OS was 28 [95% confidence interval (CI) 23.8-32.3], 12.8 (CI 11.2-14.3), and 6.9 (CI 5.2-9.4) months, respectively (p < 0.05). MVA predictors of disease progression were larger clinical CT tumor size [odds ratio (OR) 1.03, CI 1.0-1.1], unplanned change in NT regimen (OR 2.6, CI 1.0-6.9), hospital admission during NT (OR 2.2, CI 1.2-3.9), and lack of CA19-9 response (OR 4.4, CI 4.0-8.4). MVA predictors of performance status decline were increasing age (OR 1.1, CI 1.0-1.2), presence of pre-NT diabetes (OR 3.8, CI 1.3-11.3), hospital admission during NT (OR 14.0, CI 3.9-49.8), and lack of CA19-9 response (OR 4.7, CI 1.4-15.5).This analysis identifies several predictors of disease progression and performance status decline during NT for PDC. Knowledge of these factors informs the physician on the risks and limitations of NT and provides insight to guide patient selection and counseling. Paniccia, Alessandro;Gleisner, Ana L;Zenati, Mazen S;Al Abbas, Amr I;Jung, Jae Pil;Bahary, Nathan;Lee, Kenneth K W;Bartlett, David;Hogg, Melissa E;Zeh, Herbert J;Zureikat, Amer H  Annals of surgical oncology"
32222341,"Clinical staging in pancreatic adenocarcinoma underestimates extent of disease. We sought to identify the reliability of AJCC clinical staging was in comparison to pathologic staging in surgically resected patients with pancreatic cancer.We used the National Cancer Database Pancreas from 2004 to 2016 and evaluated patients who underwent resection for PDAC with all documented components of clinical and pathologic stage. We first evaluated the distribution of overall clinical stage and pathologic stage and then evaluated for stage migration by assessing the number of patients who shifted from a clinical stage group to a respective pathologic stage group. To further characterize the migratory pattern, we assessed the distribution of clinical and pathologic T-stage and N-stage.In our cohort of 28,338 patients who underwent resection for PDAC, AJCC clinical staging did not reliably predict pathologic stage. Stage migration after resection was responsible for discrepancies between the distribution of overall clinical stage and pathologic stage. The predominant migration was from patients with clinical stage I disease to pathologic stage II disease. Most patients with clinical T1 and T2 disease were upstaged to pathologic T3 disease and over half of patients with clinical N0 disease were upstaged to pathologic N1 disease after resection.Clinical staging appears to overrepresent early T1, T2, and N0 disease, and underrepresent T3 and N1 disease.Copyright © 2020. Published by Elsevier B.V. Chawla, Akhil;Wo, Jennifer;Castillo, Carlos Fernandez-Del;Ferrone, Cristina R;Ryan, David P;Hong, Theodore S;Blaszkowsky, Lawrence S;Lillemoe, Keith D;Qadan, Motaz American Joint committee on cancer;Clinical staging;Pancreatic cancer;Pathologic staging;Stage migration Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.]"
32222340,"Impact of adjuvant therapy in patients with invasive intraductal papillary mucinous neoplasms of the pancreas. There is limited data on the efficacy of adjuvant therapy (AT) in patients with invasive intraductal papillary mucinous neoplasms of the pancreas (IPMN). This single center retrospective cohort study aims to assess the impact of AT on survival in these patients.Patients undergoing surgery for invasive IPMN between 1993 and 2018 were included in the study. We compared the clinicopathologic features and evaluated overall survival (OS) using multivariate Cox regression adjusting for adjuvant therapy, age, T and N stage, perineural and lymphovascular invasion. We also assessed survival differences between surgery alone and AT in node negative (N0) and node positive (N+) subgroups.103 patients were included in the study; 69 underwent surgery alone while 34 also received AT. Patients in the AT group were significantly younger, presented at higher T and N stages and had more perineural and lymphovascular invasion. Median OS in the surgery alone group was 134 months and 65 months in the AT group, p = 0.052. On multivariate analysis, AT was not associated with improved OS; hazard ratio (HR) = 1.03 (0.52-2.05). In N0 patients, compared to surgery alone, AT was associated with a worse median OS (65 vs 167 months, p = 0.03), whereas in N+ patients there was a non-significant improvement (50.5 vs 20.4 months, p = 0.315).AT did not improve survival in the overall cohort even after multivariate analysis. N0 patients have excellent survival, and AT should probably be avoided in them, whereas it may be considered in patients with N+ disease.Copyright © 2020. Published by Elsevier B.V. Rodrigues, Clifton;Hank, Thomas;Qadan, Motaz;Ciprani, Debora;Mino-Kenudson, Mari;Weekes, Colin D;Ryan, David P;Clark, Jeffrey W;Allen, Jill N;Hong, Theodore S;Wo, Jennifer Y;Ferrone, Cristina R;Warshaw, Andrew L;Lillemoe, Keith D;Fernandez-Del Castillo, Carlos Adjuvant therapy;IPMN;Intraductal papillary mucinous neoplasms of the pancreas;Invasive IPMN Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.]"
32219513,"Primary biliary adenosarcoma of the liver-a special and new entity. Primary sarcoma of the liver (PSL) is a rare entity accounting for less than 1% of all liver cancers, with unknown aetiology. Several subtypes have been recognized, with histology playing an essential role in patient tailoring and management. We are about to report a case of an unusual PSL, with peculiar morphologic and immunohistochemical properties. A 65-year-old female with a multicystic hepatic lesion underwent surgery due to spontaneous rupture. Pathology revealed dilated bile duct-like structures lined by benign cuboidal/columnar epithelium surrounded by neoplastic proliferation of spindle and epithelioid cells with interspersed osteoclast-like multinucleated giant cells, loosely arranged in a storiform pattern, positive for CD10. The conjugation of morphology and immunohistochemistry results provided the diagnosis of primary biliary adenosarcoma of the liver, biliary type. The patient experienced tumour relapse and died of disease 2 years and 7 months later. Oliveira, Rui Caetano;Terracciano, Luigi;Cipriano, Maria Augusta Biliary adenosarcoma;Liver;Sarcoma Virchows Archiv : an international journal of pathology"
32213589,"Sufficiency of CD40 activation and immune checkpoint blockade for T cell priming and tumor immunity. Innate immune receptors such as toll-like receptors (TLRs) provide critical molecular links between innate cells and adaptive immune responses. Here, we studied the CD40 pathway as an alternative bridge between dendritic cells (DCs) and adaptive immunity in cancer. Using an experimental design free of chemo- or radiotherapy, we found CD40 activation with agonistic antibodies (⍺CD40) produced complete tumor regressions in a therapy-resistant pancreas cancer model, but only when combined with immune checkpoint blockade (ICB). This effect, unachievable with ICB alone, was independent of TLR, STING, or IFNAR pathways. Mechanistically, αCD40/ICB primed durable T cell responses, and efficacy required DCs and host expression of CD40. Moreover, ICB drove optimal generation of polyfunctional T cells in this ""cold"" tumor model, instead of rescuing T cell exhaustion. Thus, immunostimulation via αCD40 is sufficient to synergize with ICB for priming. Clinically, combination αCD40/ICB may extend efficacy in patients with ""cold"" and checkpoint-refractory tumors. Morrison, Alexander H;Diamond, Mark S;Hay, Ceire A;Byrne, Katelyn T;Vonderheide, Robert H CD40;T cell;dendritic cell;pancreatic cancer Proceedings of the National Academy of Sciences of the United States of America"
32211109,"Primary anorectal malignant melanoma: a case report. Anorectal melanoma (ARM) is rare and lethal. We report a case of a 48-year-old woman with 9 months of rectal swelling and bleeding. Physical examination revealed a mass about 5 × 6 cm on the anterior wall of the rectum, 3 cm from the anal verge, and the patient underwent abdominoperineal resection (APR). After hematoxylin-eosin staining and immunohistochemical staining, it was considered an ARM, which is an aggressive disease with a poor survival. Immunohistochemical staining showed the tumor to be positive for S-100, Melan A, Ki67 proliferative index of 70%, and negative for HMB45. The melanoma had infiltrated the adventitia and metastasized to the (intestinal) 16/16 lymph nodes with cancerous nodule formation. There were multiple organs with metastasis (liver, spleen, pancreas, lung and subcutaneous soft tissue) three months after operation. Overall, pre-operative biopsy may be insufficient to make a definite diagnosis, and immunohistochemistry is necessary. Therefore, the gold standard treatment for ARM is oncological radical surgical resection.IJCEP Copyright © 2020. Dai, Ju-Ji;Qu, Chun-Sheng;Wang, Wei;Wang, Yi-Bing;Mao, Xin-Wu;Li, Qing-Shui;Chen, Jing-Feng Anorectal melanoma;anal pain;bleeding;metastasis;poor survival;surgical resection International journal of clinical and experimental pathology"
32211105,"Solid pseudopapillary neoplasm (SPN) of the pancreas presenting with ascites misdiagnosed as pancreatic tuberculosis: a case report and literature review. Solid pseudopapillary neoplasm (SPN) is a rare pancreatic tumor that mainly affects young women. It is a low-grade malignant neoplasm, with an excellent prognosis after surgical treatment. We report herein a case of SPN presenting with ascites that was misdiagnosed as pancreatic tuberculosis (TB).A 16-year-old female initially presented with a large volume of ascites. Contrast-enhanced ultrasound and computed tomography found a heterogeneous lesion in the pancreatic body, which had slight contrast enhancement on the arterial phase. Analysis of ascites showed it was exudative. Endoscopic ultrasound-guided fine-needle aspiration (EUS-FNA) of the mass only revealed a few blood clots. The diagnosis was highly suggestive of a pancreatic TB. However, after 6 months of anti-TB therapy, the pancreatic lesion remained essentially unchanged. Subsequently, magnetic resonance imaging indicated a mixed solid and cystic lesion with a well-defined margin in the pancreatic body. Further EUS-FNA showed monomorphic neoplastic cells with papillary architecture and immunohistochemical analysis revealed that the tumor cells were positive for β-catenin, CD10, vimentin, cytokeratin, and synaptophysin. These findings were consistent with SPN. After distal pancreatectomy with splenectomy, postoperative pathology and immunohistochemical staining confirmed the diagnosis of SPN.Clinicians should consider the possibility of SPN for pancreatic heterogeneous masses. Multiple diagnostic imaging modalities and EUS-FNA may contribute to the preoperative diagnosis of this disease.IJCEP Copyright © 2020. Gao, Ben-Jian;Luo, Jia;Liu, Ying;Zhong, Fu-Rui;Guo, Qing-Xi;Peng, Fang-Yi;Yang, Xiao-Li;Su, Song;Li, Bo Pancreas;ascites;pancreatic tuberculosis;solid pseudopapillary neoplasm International journal of clinical and experimental pathology"
32211099,"Kidney and lung tissue modifications after BDL-induced liver injury in mice are associated with increased expression of IGFBPrP1 and activation of the NF-κB inflammation pathway. Hepatorenal and hepatopulmonary syndrome are common clinical diseases; however, their mechanisms have not been fully elucidated. Our aim was to determine whether liver injury by bile duct ligation (BDL) causes modifications in kidney and lung tissue in mice, and to explore the possible mechanism of these changes.BDL in mice was used as a research model. Pathologic changes of liver, kidney, and lung tissue were observed by hematoxylin-eosin (H&E) staining. The expression of IGFBPrP1, NF-κB, TNF-α, and IL-6 were investigated in liver, kidney, and lung tissue by immunohistochemical staining and western blot. The correlation between IGFBPrP1 and NF-κB, TNF-α, and IL-6 protein expression in liver, kidney, and lung tissues of each group was analyzed by the Pearson method.H&E staining showed, after BDL administration in mice, different degrees of inflammatory change in liver, kidney, and lung tissues of mice in each group. The results of immunohistochemical staining and western blot analysis showed increased expressions of IGFBPrP1, NF-κB, TNF-α, and IL-6 after BDL. Pearson correlation analysis showed that IGFBPrP1 positively correlated with the expressions of NF-κB, TNF-α, and IL-6.Liver injury caused by bile duct ligation can lead to kidney and lung tissue injury in mice. The mechanism of injury may be related to the high expression of liver injury factor IGFBPrP1, transcription factor NF-κB, proinflammatory cytokine TNF-α, and IL-6 in kidney and lung tissue. Moreover, an increased expression level of IGFBPrP1 may be accompanied by the activation of the NF-κB inflammatory pathway.IJCEP Copyright © 2020. Hu, Zhi-Hui;Kong, Yang-Yang;Ren, Jun-Jie;Huang, Ting-Juan;Wang, Yan-Qin;Liu, Li-Xin Bile duct ligation;insulin-like growth factor binding protein related protein 1;kidney;lung;mouse;nuclear factor-κB International journal of clinical and experimental pathology"
32209898,"Expression Patterns and Prognostic Value of DNA Damage Repair Proteins in Resected Pancreatic Neuroendocrine Neoplasms. This study aimed to examine the expression profiles and prognostic value of multiple DDR proteins in resected PanNENs.DDR proteins play important roles in various cancers, including pancreatic ductal adenocarcinoma. However, the expression patterns and prognostic value of DDR proteins in PanNENs remain unclear.This retrospective analysis included PanNEN patients who underwent resection at the Fudan University Shanghai Cancer Center from 2012 to 2018. Immunohistochemical staining was performed for 12 DDR proteins in tissue microarrays. The associations of DDR protein expression and clinicopathological features with recurrence-free survival (RFS) were examined via a Cox regression model and random survival forest. A recurrence signature was constructed using recursive partitioning analysis.In total, 131 PanNEN patients were included, with 32 (24.4%) cases of recurrence. Among the 12 DDR proteins, low checkpoint kinase 2 (CHK2) expression (P = 0.020) and loss of ataxia-telangiectasia-mutated (ATM) (P = 0.0007) significantly correlated with recurrence. Multivariable Cox regression analysis identified tumor size ≥3 cm, lymph node (LN) metastasis, high tumor grade, low CHK2 expression, and ATM loss as independent risk factors for recurrence. A recurrence signature was established based on the importance of recurrence-specific risk factors; patients with the LNnegTumorSize<3cm signature had a 5-year RFS rate of 96.8%, whereas patients with the LNposCHK2low signature had the worst 5-year RFS rate (0%). Discrimination (concordance index: 0.770) and calibration plots indicated that the recurrence signature had a good ability to identify patients at risk for recurrence.By analyzing large-scale tissue microarrays of PanNENs, we evaluated 12 DDR protein expression profiles. We developed a recurrence signature that can identify distinct subpopulations according to RFS, which may help refine individual follow-up. Hua, Jie;Shi, Si;Xu, Jin;Wei, Miaoyan;Zhang, Yiyin;Liu, Jiang;Zhang, Bo;Yu, Xianjun  Annals of surgery"
32206954,"Accuracy of Grading in Pancreatic Neuroendocrine Neoplasms and Effect on Survival Estimates: An Institutional Experience. Accurate grading of neuroendocrine neoplasms (NENs) is crucial for proper assessment of prognosis. Estimation of the proliferative indices, if not performed properly, is largely erroneous due to significant intratumoral heterogeneity. We sought to establish the degree of error in the grading of a cohort of curatively resected pancreatic NENs (PanNENs) and the theoretical impact of that in a larger cohort of Surveillance, Epidemiology, and End Results (SEER) patients.A retrospective query of an institutional surgical database was performed from 2000 to 2018 to identify optimally resected PanNENs, which were reviewed by two gastrointestinal pathologists and regraded according to the WHO 2017 classification. Overall survival and recurrence-free survival were estimated using the Kaplan-Meier method for original and new grading systems, respectively and Cox proportional hazards models were used to evaluate the effect of the interested variables, including new grading systems.A total of 176 cases were identified. After regrading, 17/64 (26.6%) G1 neoplasms were classified as G2 and 12/95 (12.6%) G2 neoplasms were classified as G1, while 1/11 (9.1%) G3 neoplasms were classified as G2. Our expert gastrointestinal pathologists agreed on 97% of reclassified cases by blind review. Application of the G1/G2 misclassification errors on various groups, including PanNENs, in a SEER database of 1385 patients rendered the reported survival differences nonsignificant (1000 repetitions; p = 0.063, 95% confidence interval 0.056-0.070).Mischaracterization of grade is common in optimally resected PanNENs but is eliminated with proper training and adherence to guidelines. The discrepancy rates can cast doubt on the generally accepted survival differences between G1 and G2 patients, as surmised by large database analyses. Trikalinos, Nikolaos A;Chatterjee, Deyali;Lee, Jane;Liu, Jingxia;Williams, Greg;Hawkins, William;Hammill, Chet  Annals of surgical oncology"
32205645,"Proton Pump Inhibitor Use and Risk of Gastric, Colorectal, Liver, and Pancreatic Cancers in a Community-Based Population. Proton pump inhibitors (PPIs) are commonly used for gastrointestinal disorders; given they increase the systemic levels of gastrin, a trophic hormone, there is a concern about their carcinogenicity. This study evaluated the associations PPI use and the risks of gastrointestinal cancers compared with the users.We performed a nested case-control study in a large, community-based integrated healthcare setting. Cases were adults with gastric (n = 1,233), colorectal (n = 18,595), liver (n = 2,329), or pancreatic cancers (n = 567). Each case was matched with up to 10 controls by age, sex, race/ethnicity, medical facility, and enrollment duration. The primary exposure was defined as ≥2-year cumulative PPI supply. Data were obtained from pharmacy, cancer registry, and electronic medical record databases. Associations were evaluated using conditional logistic regression and adjusted for multiple confounders. We also evaluated the cancer risks separately by PPI dose, duration of use, and dose and duration.PPI use of ≥2-years was not associated with the risks of gastric (odds ratio [OR]: 1.07, 95% confidence interval [CI]: 0.81-1.42), colorectal (OR: 1.05, 95% CI: 0.99-1.12), liver (OR: 1.14, 95% CI: 0.91-1.43), or pancreatic cancers (OR: 1.22, 95% CI: 0.89-1.67), compared with the users. In exploratory analyses, elevated cancer risks were primarily restricted to those with ≥10 years of PPI use, but no consistent associations were found for increasing PPI dose and/or duration of use.PPI use of ≥2 years was not associated with increased risks of gastrointestinal cancers. The cancer risks associated with PPI use of ≥10 years were further studied. Lee, Jeffrey K;Merchant, Sophie A;Schneider, Jennifer L;Jensen, Christopher D;Fireman, Bruce H;Quesenberry, Charles P;Corley, Douglas A  The American journal of gastroenterology"
32205290,"DETECTION OF CIRCULATING TUMOR DNA IN PATIENTS WITH PANCREATIC CANCER USING DIGITAL NEXT-GENERATION SEQUENCING. Circulating tumor DNA (ctDNA) measurements can be used to estimate tumor burden, but avoiding false-positives is a challenge. We evaluated digital next-generation sequencing (NGS) as a ctDNA detection method. Plasma KRAS and GNAS hotspot mutation levels were measured in 140 subjects including 67 with pancreatic ductal adenocarcinoma, and 73 healthy and disease controls. To limit chemical modifications of DNA that yield false-positive mutation calls, plasma DNA was enzymatically pre-treated, after which DNA was aliquoted for digital detection of mutations (up to 384 aliquots/sample) by PCR and NGS. A digital NGS score of two standard deviations above the mean in controls was considered positive. 37% of patients with pancreatic cancer, including 31% of patients with Stage I/II disease had positive KRAS codon 12 ctDNA scores; only one patient had a positive GNAS mutation score. Two disease control patients had positive ctDNA scores. Low normal-range digital NGS scores at mutation hot-spots were found at similar levels in healthy and disease controls, usually at sites of cytosine deamination, and were likely the result of chemical modification of plasma DNA and NGS error, rather than true mutations. Digital NGS detects mutated ctDNA in patients with pancreatic cancer with similar yield to other methods. The detection of low-level, true-positive ctDNA is limited by frequent low-level detection of false-positive mutation cells in plasma DNA from controls.Copyright © 2020. Published by Elsevier Inc. Macgregor-Das, Anne;Yu, Jun;Tamura, Koji;Abe, Toshiya;Suenaga, Masaya;Shindo, Koji;Borges, Michael;Koi, Chiho;Kohi, Shiro;Sadakari, Yoshihiko;Molin, Marco Dal;Almario, Jose Alejandro;Ford, Madeline;Chuidian, Miguel;Burkhart, Richard;He, Jin;Hruban, Ralph H;Eshleman, James R;Klein, Alison P;Wolfgang, Christopher L;Canto, Marcia Irene;Goggins, Michael  The Journal of molecular diagnostics : JMD"
