id,content
32176029,"What is the relevance of an ambulatory quick diagnosis unit or inpatient admission for the diagnosis of pancreatic cancer? A retrospective study of 1004 patients. Quick diagnosis units (QDU) have become an alternative hospital-based ambulatory medicine strategy to inpatient hospitalization for potentially serious illnesses in Spain. Whether diagnosis of pancreatic cancer is better accomplished by an ambulatory or inpatient approach is unknown. The main objective of this retrospective study was to examine and compare the diagnostic effectiveness of a QDU or inpatient setting in patients with pancreatic cancer.Patients with a diagnosis of pancreatic adenocarcinoma who had been referred to a university, tertiary hospital-based QDU or hospitalized between 2005 and 2018 were eligible. Presenting symptoms and signs, risk and prognostic factors, and time to diagnosis were compared. The costs incurred during the diagnostic assessment were analyzed with a microcosting method.A total of 1004 patients (508 QDU patients and 496 inpatients) were eligible. Admitted patients were more likely than QDU patients to have weight loss, asthenia, anorexia, abdominal pain, jaundice, and palpable hepatomegaly. Time to diagnosis of inpatients was similar to that of QDU patients (4.1 [0.8 vs 4.3 [0.6] days; P = .163). Inpatients were more likely than QDU patients to have a tumor on the head of the pancreas, a tumor size >2 cm, a more advanced nodal stage, and a poorer histological differentiation. No differences were observed in the proportion of metastatic and locally advanced disease and surgical resections. Microcosting revealed a cost of &OV0556;347.76 (48.69) per QDU patient and &OV0556;634.36 (80.56) per inpatient (P < .001).Diagnosis of pancreatic cancer is similarly achieved by an inpatient or QDU clinical approach, but the latter seems to be cost-effective. Because the high costs of hospitalization, an ambulatory diagnostic assessment may be preferable in these patients. Bosch, Xavier;Moreno, Pedro;Guerra-García, Mar;Guasch, Neus;López-Soto, Alfons  Medicine"
32175789,"Immunoscore: a novel prognostic tool. Association with clinical outcome, response to treatment and survival in several malignancies. The predictive accuracy of the traditional staging system for cancer, the American Joint Committee on Cancer/Union Internationale Centre le Cancer (AJCC/UICC) classification of malignant tumors, is based on disease progression as a tumor cell-autonomous process, regardless the effects of the host immune response. The natural history of a tumor includes different phases of growth, migration and invasion. During these phases, tumor cells interact with their microenvironment and are influenced by signals from stromal, endothelial, inflammatory and immune cells. Indeed, tumors are often infiltrated by defensive cells such as lymphocytes, macrophages or mast cells and it has been shown extensively that lymphocytes may control cancer outcome, as evidenced in several human malignancies. Increasing evidence suggests that cancer progression is strongly influenced by host immune response, which is represented by immune cell infiltrates. The T-lymphocyte-based immunoscore (IS) has proved to be a prognostic factor in human malignancies such as colon, pancreas and lung cancer, hepatocellular carcinoma, melanoma and even brain metastases. Although the IS was initially established to evaluate the prognosis of stage I/II/III colon cancer patients, its association with clinical outcomes and survival has been shown in other malignancies. The aim of this review is to analyze the association of IS with prognosis, survival and response to therapy in different tumor types. Ros-Martínez, Silverio;Navas-Carrillo, Diana;Alonso-Romero, José Luis;Orenes-Piñero, Esteban Immunoscore;T-lymphocyte CD3+;T-lymphocyte CD8+;cancer;prognosis;survival;treatment Critical reviews in clinical laboratory sciences"
32165941,"Use of CT-Based Scoring System in Assessment of Pancreatitis Severity. Severity of AP is an important indicator of death rate, playing a crucial role in defining a correct dealing with a patient at his/her initial admission, in deciding on the need to transfer a patient to the intensive care unit. Many studies point out a direct relation between the death rate and the number of affected organs. In light of this, looking for the new criteria of multiple organ failure is still useful in clinical practice. Typically, assessment of multiple organ failure with patients undergoing treatment in the intensive care unit is carried out with the use of various integrated scores based both on clinical laboratory assessment of patient's condition and on data obtained by advanced imaging methods. However, many scientists point out that the facilities of diagnostic radiology, including in particularly computerised tomography, are not used to the full extent.We developed a CT score for assessment of pancreatitis severity that takes into consideration not only alterations of the pancreas but also enables evaluation of multiple organ failure with the examined patients.We have examined 100 patients with suspected pancreatitis. Among them 30 patients had pancreatitis without alterations of the vital organs; 70 patients had alterations of the vital organs, suffered organ or multiple organ failure and received treatment in the surgery unit and intensive care unit of the Department of Surgical Conditions of Karaganda Medical University.Because of CT results, based on the proposed score, we assessed a degree of pancreas necrosis, analysed the relation between organ failure and degree of pancreas necrosis. Finally, we evaluated the connection between multiple organ failure and the specific failure of one organ and the presence of necrosis and death rate.The proposed score for CT-based assessment of pancreatitis severity can be used not only for identification but also for prediction of organ failure at the early stage of pancreatitis to a high accuracy as compared to conventional CT systems for assessment of the condition of patients affected by pancreatitis. It can also be used to differentiate the severity of organ failure and the number of affected organs.Copyright: © 2019 Madina Ermekova. Ermekova, Madina Computerized tomography of pancreatitis;Multiple organ failure;Multiple organ failure assessments;Pancreatitis;Severity assessment score Open access Macedonian journal of medical sciences"
32156913,"[A Case of Resected Metachronous Pancreatic Metastasis from Rectal Carcinoma]. A 69-year-old man underwent a Miles operation with D3 lymph node dissection for rectal cancer. The pathological diagnosis was adenocarcinoma(Rb, A, ly2, v3, N2M0P0H0, Stage Ⅲb). Adjuvant chemotherapy was added for 6 months after the rectal resection. Metastasis in the left lung was detected 1 year and 10 months after rectal resection for which large segmental resection was performed. Without the onset of any new lesions, the patient underwent subsequent follow-up examinations. Abdominal CT performed for increased tumor marker levels observed at 6 years and 8 months after rectal resection revealed a mass suggestive of pancreatic ductal adenocarcinoma for which distal pancreatectomy was performed. The pathological diagnosis was metastasis to the pancreas from the rectal cancer as the tumor cells were immunohistochemically negative for cytokeratin 7 and positive for cytokeratin 20. There has been no indication of recurrence for 13 months after the pancreatic surgery. Resectable pancreatic metastasis from colorectal cancer is rarely reported. However, pancreatic resection may result in long-term survival in some cases. Patients that tolerate pancreatectomy and have no metastasis in the other organs should be considered good candidates for pancreatic resection. We present this case with a review of the literature. Sakai, Kenji;Ohashi, Tomofumi;Shimura, Yuhi;Teranishi, Reyugo;Hara, Shuichiro;Takayama, Keita;Yoshida, Masayuki;Yoneda, Kazuhiro;Osawa, Hideki;Ide, Yoshihito;Noro, Hiroshi;Hirao, Takafumi;Iwasaki, Teruo;Hatanaka, Nobutaka;Yamasaki, Yoshio  Gan to kagaku ryoho. Cancer & chemotherapy"
32148380,"Haemoglobin, albumin, lymphocyte and platelet predicts postoperative survival in pancreatic cancer. Systemic inflammation and nutrition status play an important role in cancer metastasis. The combined index of hemoglobin, albumin, lymphocyte, and platelet (HALP), consisting of haemoglobin, albumin, lymphocytes, and platelets, is considered as a novel marker to reflect both systemic inflammation and nutrition status. However, no studies have investigated the relationship between HALP and survival of patients with pancreatic cancer following radical resection.To evaluate the prognostic value of preoperative HALP in pancreatic cancer patients.The preoperative serum levels of hemoglobin, albumin, lymphocyte counts, and platelet counts were routinely detected in 582 pancreatic adenocarcinoma patients who underwent radical resection. The relationship between postoperative survival and the preoperative level of HALP was investigated.Low levels of HALP were significantly associated with lymph node metastasis (P = 0.002), poor tumor differentiation (P = 0.032), high TNM stage (P = 0.008), female patients (P = 0.005) and tumor location in the head of the pancreas (P < 0.001). Low levels of HALP were associated with early recurrence [7.3 mo vs 16.3 mo, P < 0.001 for recurrence-free survival (RFS)] and short survival [11.5 mo vs 23.6 mo, P < 0.001 for overall survival (OS)] in patients with resected pancreatic adenocarcinoma. A low level of HALP was an independent risk factor for early recurrence and short survival irrespective of sex and tumor location.Low levels of HALP may be a significant risk factor for RFS and OS in patients with resected pancreatic cancer.©The Author(s) 2020. Published by Baishideng Publishing Group Inc. All rights reserved. Xu, Shuai-Shuai;Li, Shuo;Xu, Hua-Xiang;Li, Hao;Wu, Chun-Tao;Wang, Wen-Quan;Gao, He-Li;Jiang, Wang;Zhang, Wu-Hu;Li, Tian-Jiao;Ni, Quan-Xing;Liu, Liang;Yu, Xian-Jun HALP;Nutrition status;Pancreatic adenocarcinoma;Postoperative survival;Systemic inflammation World journal of gastroenterology"
32145343,"Prometastatic secretome trafficking via exosomes initiates pancreatic cancer pulmonary metastasis. To demonstrate multifaceted contribution of aspartate β-hydroxylase (ASPH) to pancreatic ductal adenocarcinoma (PDAC) pathogenesis, in vitro metastasis assay and patient derived xenograft (PDX) murine models were established. ASPH propagates aggressive phenotypes characterized by enhanced epithelial-mesenchymal transition (EMT), 2-D/3-D invasion, extracellular matrix (ECM) degradation/remodeling, angiogenesis, stemness, transendothelial migration and metastatic colonization/outgrowth at distant sites. Mechanistically, ASPH activates Notch cascade through direct physical interactions with Notch1/JAGs and ADAMs. The ASPH-Notch axis enables prometastatic secretome trafficking via exosomes, subsequently initiates MMPs mediated ECM degradation/remodeling as an effector for invasiveness. Consequently, ASPH fosters primary tumor development and pulmonary metastasis in PDX models, which was blocked by a newly developed small molecule inhibitor (SMI) specifically against ASPH's β-hydroxylase activity. Clinically, ASPH is silenced in normal pancreas, progressively upregulated from pre-malignant lesions to invasive/advanced stage PDAC. Relatively high levels of ASPH-Notch network components independently/jointly predict curtailed overall survival (OS) in PDAC patients (log-rank test, Ps < 0.001; Cox proportional hazards regression, P < 0.001). Therefore, ASPH-Notch axis is essential for propagating multiple-steps of metastasis and predicts prognosis of PDAC patients. A specific SMI targeting ASPH offers a novel therapeutic approach to substantially retard PDAC development/progression.Copyright © 2020 Elsevier B.V. All rights reserved. Ogawa, Kosuke;Lin, Qiushi;Li, Le;Bai, Xuewei;Chen, Xuesong;Chen, Hua;Kong, Rui;Wang, Yongwei;Zhu, Hong;He, Fuliang;Xu, Qinggang;Liu, Lianxin;Li, Min;Zhang, Songhua;Nagaoka, Katsuya;Carlson, Rolf;Safran, Howard;Charpentier, Kevin;Sun, Bei;Wands, Jack;Dong, Xiaoqun Aspartate β-hydroxylase (ASPH);Exosome;Notch;Pancreatic ductal adenocarcinoma (PDAC);Patient derived xenograft (PDX);Small molecule inhibitor (SMI) Cancer letters"
32132519,"Tenascin C in the Tumor-Nerve Microenvironment Enhances Perineural Invasion and Correlates With Locoregional Recurrence in Pancreatic Ductal Adenocarcinoma. Perineural invasion is common in pancreatic ductal adenocarcinoma (PDAC) and worsens the postoperative prognosis. Tenascin C (TNC), an extracellular matrix glycoprotein, modulates tumor progression. We evaluated the functional roles of TNC, especially in perineural invasion of PDAC.We examined immunohistochemical TNC expression in 78 resected PDAC specimens. The relationships between TNC expression and clinicopathological features were retrospectively analyzed. Interactions between cancer cells and nerves with TNC supplementation were investigated using an in vitro coculture model with PDAC cell line and mouse dorsal root ganglion (DRG).Tenascin C expression was predominant in perineural sites at the invasive tumor front. High perineural TNC expression in 30 patients (38%) was associated with perineural invasion, pathological T stage ≥3, and postoperative locoregional recurrence. High TNC expression was independently associated with postoperative, poor recurrence-free survival by multivariate analysis. In the in vitro coculture model, a TNC-rich matrix enhanced both PDAC cell colony extensions toward nerves and DRG axonal outgrowth toward cancer cell colonies, whereas TNC did not affect axonal outgrowth or cancer cell proliferation in separately cultured DRG and PDAC cells.Strong perineural TNC expression indicated poor prognosis with locoregional recurrence. The neurotropism of TNC-induced PDAC suggests that TNC is a potential PDAC therapeutic target. Furuhashi, Satoru;Sakaguchi, Takanori;Murakami, Tomohiro;Fukushima, Mayu;Morita, Yoshifumi;Ikegami, Koji;Kikuchi, Hirotoshi;Setou, Mitsutoshi;Takeuchi, Hiroya  Pancreas"
32132518,"Landscape of Health-Related Quality of Life in Patients With Early-Stage Pancreatic Cancer Receiving Adjuvant or Neoadjuvant Chemotherapy: A Systematic Literature Review. Pancreatic resection is associated with postoperative morbidity and reduced quality of life (QoL). A systematic literature review was conducted to understand the patient-reported outcome measure (PROM) landscape in early-stage pancreatic cancer (PC).Databases/registries (through January 24, 2019) and conference abstracts (2014-2017) were searched. Study quality was assessed using the Newcastle-Ottawa Scale/Cochrane risk-of-bias tool. Searches were for general (resectable PC, adjuvant/neoadjuvant, QoL) and supplemental studies (resectable PC, European Organisation for Research and Treatment of Cancer QoL Questionnaire [QLQ] - Pancreatic Cancer [PAN26]).Of 750 studies identified, 39 (general, 22; supplemental, 17) were eligible: 32 used QLQ Core 30 (C30) and/or QLQ-PAN26, and 15 used other PROMs. Baseline QLQ-C30 global health status/QoL scores in early-stage PC were similar to all-stage PC reference values but lower than all-stage-all-cancer values. The QoL declined after surgery, recovered to baseline in 3 to 6 months, and then generally stabilized. A minimally important difference (MID) of 10 was commonly used for QLQ-C30 but was not established for QLQ-PAN26.In early-stage PC, QLQ-C30 and QLQ-PAN26 are the most commonly used PROMs. Baseline QLQ-C30 global health status/QoL scores suggested a high humanistic burden. Immediately after surgery, QoL declined but seemed stable over the longer term. The QLQ-C30 MID may elucidate the clinical impact of treatment on QoL; MID for QLQ-PAN26 needs to be established. Macarulla, Teresa;Hendifar, Andrew E;Li, Chung-Pin;Reni, Michele;Riess, Hanno;Tempero, Margaret A;Dueck, Amylou C;Botteman, Marc F;Deshpande, Chinmay G;Lucas, Eleanor J;Oh, Do-Youn  Pancreas"
32128613,"Malignant Insulinoma: A Rare Form of Neuroendocrine Tumor. Due to the rarity of malignant insulinoma, a lack of the literature describing factors affecting outcomes exists. Our aim was to review malignant insulinoma incidence, characteristics and survival trends.We identified all patients with malignant insulinoma in the SEER registries from 1973 to 2015. Incidence, neoplasm characteristics and factors affecting cancer-specific survival (CSS) were described.A total of 121 patients were identified. The crude annual overall incidence was low (range 0.0-0.27 cases per million person years). The largest proportion had localized disease (40%), while 16% had regional disease, 39% distant metastatic disease, and stage was unreported in 5%. Most neoplasms were in the body/tail of the pancreas, followed by the head of the pancreas. Grade was reported in 40% of patients; only a single patient reported as having grade IV with the remainder all grades I/II. Surgical resection was performed in 64% of patients. Within surgical patients, the median primary neoplasm size was 1.8 cm. Regional lymph nodes were examined in 57.1% of surgical patients, while 34% of examined nodes were positive. The median CSS was 183 months. On multivariable analysis, surgical resection, male sex and absence of metastatic disease were associated with superior survival.While the greatest proportion of patients with malignant insulinoma present with localized disease, regional lymph node involvement was found in 34% of whose nodes were tested. Further studies are needed to assess the role of lymph node dissection in improving survival and preventing recurrence given the observed frequency of lymph node involvement. Sada, Alaa;Glasgow, Amy E;Vella, Adrian;Thompson, Geoffrey B;McKenzie, Travis J;Habermann, Elizabeth B  World journal of surgery"
32117716,"Clinical Significance of Circulating miR-1273g-3p and miR-122-5p in Pancreatic Cancer. The burden of pancreatic cancer (PanC) requires innovation in the current diagnostic approach. This study aimed to uncover new circulating microRNAs (miRNAs) that would distinguish patients with PanC from healthy subjects (HS) compared with the cancer antigen 19-9 (CA 19-9), and predict patients' clinical phenotypes and outcomes. MiRNA expression profiles in plasma were investigated by using a two-stage process. In a discovery phase, miRNAs levels were analyzed using the GeneChip™ miRNA 4.0 Affymetrix assay in 10 pools of plasma samples from PanC patients and HS; in a validation phase, significantly altered miRNAs were re-tested in independent cohorts of cancer patients and controls by droplet digital PCR (ddPCR). The diagnostic performance of the resulting miRNAs was compared to CA 19-9 determinations, and the associations of miRNAs plasma levels with patients' clinical phenotypes and outcomes were also taken into account. Bioinformatics selection of miRNAs differentially expressed in plasma uncovered miR-18a-5p, miR-122-5p, miR-1273g-3p, and miR-6126 as candidate oncogenic miRNAs in PanC. The ddPCR technology confirmed the significant over-expression of miR-122-5p, miR-1273g-3p, and miR-6126 in PanC compared to HS, in line with the trend of the CA 19-9 levels. Plasma levels of miR-1273g-3p, in combination with CA 19-9, showed higher power in distinguishing PanC patients from HS compared to the CA 19-9 tested alone, with a gain in both sensitivity and negative predictive value indicating a low false-negative rate (SE = 90.2% and NPV = 92.3% vs. SE = 82.1% and NPV = 87.9%). None of the oncogenic miRNAs were able to distinguish between a neoplastic and a proliferative/inflammatory disease of the pancreas, and were not able to stratify subjects according to the clinical risk for the disease. The only valuable association in PanC patients was found between miR-1273g-3p and tumor stage, and increased miR-122-5p levels emerged as independent negative prognostic factor for PanC patients (HR = 1.58, 95% CI = 1.03-2.43, p = 0.037). Our data highlighted a role for circulating miR-1273g-3p and miR-122-5p as new diagnostic and prognostic biomarkers for PanC.Copyright © 2020 Mazza, Gioffreda, Fontana, Biagini, Carella, Palumbo, Maiello, Bazzocchi, Andriulli and Tavano. Mazza, Tommaso;Gioffreda, Domenica;Fontana, Andrea;Biagini, Tommaso;Carella, Massimo;Palumbo, Orazio;Maiello, Evaristo;Bazzocchi, Francesca;Andriulli, Angelo;Tavano, Francesca circulating microRNA;diagnostic performance;expression profile;pancreatic cancer;prognosis Frontiers in oncology"
32109929,"Insulin-like growth factor 2 binding protein 3 expression on endoscopic ultrasound guided fine needle aspiration specimens in pancreatic ductal adenocarcinoma. Despite numerous investigations, we still do not have a specific marker for pancreatic ductal adenocarcinoma. Only guideline-recommended biomarker for pancreatic ductal adenocarcinoma is the CA19-9, but it is also present in other gastrointestinal diseases. IMP3 is a new potential biomarker that is over-expressed in some cancers. The aims of our study were (1) to assess IMP3 in benign pancreatic lesions and pancreatic cancer, and (2) to estimate its concentrations in localized and advanced pancreatic cancer.Seventy-five patients with solid pancreatic lesions who underwent EUS-FNA were included. Patients were divided into three groups: benign lesions, cancer localized only on the pancreas, and patients with advanced pancreatic cancer (locally advanced or with distal metastases). Immunoreactivity of IMP3 was assessed on cytological smears sampled by endoscopic ultrasound.IMP3 was expressed in 89% of the patients with pancreatic cancer and not in benign lesions. Stronger expression of IMP3 protein and stage of the pancreatic cancer was statistically significant. IMP3 was expressed in all localized cancers and in 85% of patients with advanced pancreatic cancer. In the subgroup with locally advanced cancer, IMP3 was expressed in 88%, and in 83% of patients in the subgroup with distal metastasis (P = 0.007). In the present study, sensitivity was 89%, specificity 100%, with positive predictive value of 100% and negative predictive value of 63%.There is a positive correlation between IMP3 expression and TNM stages of the pancreatic cancer. Higher expression of IMP3 on EUS-FNA specimens can suggest poorer prognosis. Tadic, Mario;Stoos-Veic, Tajana;Kujundzic, Milan;Turcic, Petra;Aralica, Gorana;Boskoski, Ivo  European journal of gastroenterology & hepatology"
32108026,"Molecular and genetic regulation of pig pancreatic islet cell development. Reliance on rodents for understanding pancreatic genetics, development and islet function could limit progress in developing interventions for human diseases such as diabetes mellitus. Similarities of pancreas morphology and function suggest that porcine and human pancreas developmental biology may have useful homologies. However, little is known about pig pancreas development. To fill this knowledge gap, we investigated fetal and neonatal pig pancreas at multiple, crucial developmental stages using modern experimental approaches. Purification of islet β-, α- and δ-cells followed by transcriptome analysis (RNA-seq) and immunohistology identified cell- and stage-specific regulation, and revealed that pig and human islet cells share characteristic features that are not observed in mice. Morphometric analysis also revealed endocrine cell allocation and architectural similarities between pig and human islets. Our analysis unveiled scores of signaling pathways linked to native islet β-cell functional maturation, including evidence of fetal α-cell GLP-1 production and signaling to β-cells. Thus, the findings and resources detailed here show how pig pancreatic islet studies complement other systems for understanding the developmental programs that generate functional islet cells, and that are relevant to human pancreatic diseases.© 2020. Published by The Company of Biologists Ltd. Kim, Seokho;Whitener, Robert L;Peiris, Heshan;Gu, Xueying;Chang, Charles A;Lam, Jonathan Y;Camunas-Soler, Joan;Park, Insung;Bevacqua, Romina J;Tellez, Krissie;Quake, Stephen R;Lakey, Jonathan R T;Bottino, Rita;Ross, Pablo J;Kim, Seung K Diabetes mellitus;Metabolism;Organogenesis;Pancreas;Pig;α-Cell;β-Cell;δ-cell Development (Cambridge, England)"
32089629,"Nomograms predicting long-term survival in patients with invasive intraductal papillary mucinous neoplasms of the pancreas: A population-based study. There are few effective tools to predict survival in patients with invasive intraductal papillary mucinous neoplasms of the pancreas.To develop comprehensive nomograms to individually estimate the survival outcome of patients with invasive intraductal papillary mucinous neoplasms of the pancreas.Data of 1219 patients with invasive intraductal papillary mucinous neoplasms after resection were extracted from the Surveillance, Epidemiology, and End Results database, and randomly divided into the training (n = 853) and the validation (n = 366) cohorts. Based on the Cox regression model, nomograms were constructed to predict overall survival and cancer-specific survival for an individual patient. The performance of the nomograms was measured according to discrimination, calibration, and clinical utility. Moreover, we compared the predictive accuracy of the nomograms with that of the traditional staging system.In the training cohort, age, marital status, histological type, T stage, N stage, M stage, and chemotherapy were selected to construct nomograms. Compared with the American Joint Committee on Cancer 7th staging system, the nomograms were generally more discriminative. The nomograms passed the calibration steps by showing high consistency between actual probability and nomogram prediction. Categorial net classification improvements and integrated discrimination improvements suggested that the predictive accuracy of the nomograms exceeded that of the American Joint Committee on Cancer staging system. With respect to decision curve analyses, the nomograms exhibited more preferable net benefit gains than the staging system across a wide range of threshold probabilities.The nomograms show improved predictive accuracy, discrimination capability, and clinical utility, which can be used as reliable tools for risk classification and treatment recommendations.©The Author(s) 2020. Published by Baishideng Publishing Group Inc. All rights reserved. Wu, Jia-Yuan;Wang, Yu-Feng;Ma, Huan;Li, Sha-Sha;Miao, Hui-Lai Cancer-specific survival;Invasive intraductal papillary mucinous neoplasm;Nomogram;Overall survival;Pancreas;Surgical resection World journal of gastroenterology"
32074730,"[Establishment and characterization of patient derived xenograft model of malignant peritoneal mesothelioma in nude mice]. Objective: To establish patient derived xenograft (PDX) model of malignant peritoneal mesothelioma (MPM), and to identify the key characteristics of tumor biology of the model, so as to provide an experiment platform for studying the pathologic mechanisms and new therapeutic strategies for MPM. Methods: Surgically excised MPM tumor tissues were inoculated subcutaneously in BALB/c-nu/nu mice for 3 stable passages. In the 4th passage, the subcutaneous tumors were harvested under aseptic conditions, cleaned and made into MPM tumor cell homogenate. Four nude mice (two males and two females) were selected and one male and one female nude mouse were inoculated in the abdominal cavity at the dose of 100 μL, others were inoculated at a dose of 200 μL. The PDX model of MPM was established. The changes of body mass in nude mice were measured regularly, the extent of abdominal and pelvic tumors was judged by experimental peritoneal cancer index (ePCI) score, and the pathologic characteristics of tumors were analyzed. Results: The subcutaneous and abdominal animal models of MPM were successfully established. The subcutaneous tumor model grew into tumor on the 20th day, followed by a slow growth stage between the 20th and 29th day, then a rapid growth stage between the 30th and 57th day. According to the dose of tumor cells (100, 200 μL) and timing (14th and 69th days after grafting), the abdominal tumor model successfully simulated the early and late clinical stages of MPM. The HE staining results of the MPM nude mice model showed that the tumor was epithelial mesothelioma and invaded most of the organs, including liver, spleen, pancreas, mesentery. Immunohistochemical staining for calretinin, cytokeratin 5/6, WT1 and Ki-67 were positive. Whole-genome exon sequencing identified 26 and 36 high frequency gene mutations in tumors derived from the PDX model and clinical sample from patients, including 21 common gene mutations. Conclusions: The PDX model of MPM is established. The model is characterized by highly malignant tumor with rapid growth and high invasiveness. Yang, Z R;Lin, Y L;Zhang, J;Ma, R;Li, Z;Jiang, X;Zhao, H Y;Du, X M;Li, Y Exons;Mesothelioma;Models, animal;Whole-genome exon sequencing Zhonghua bing li xue za zhi = Chinese journal of pathology"
